@relation Training1

@attribute snake_x numeric
@attribute snake_y numeric
@attribute food_x numeric
@attribute food_y numeric
@attribute length numeric
@attribute delta_x numeric
@attribute delta_y numeric
@attribute distance_to_fruit numeric
@attribute isSafeUp {True,False}
@attribute isSafeDown {True,False}
@attribute isSafeLeft {True,False}
@attribute isSafeRight {True,False}
@attribute direction {0,1,2,3}

@data
360,410,120,100,32,-240,-310,392.04591567825315,False,True,True,False,2
350,410,120,100,32,-230,-310,386.00518131237567,True,True,True,False,2
350,400,120,100,32,-230,-300,378.02116342871597,True,False,True,True,0
350,390,120,100,32,-230,-290,370.1351104664349,True,False,True,True,0
350,380,120,100,32,-230,-280,362.3534186398688,True,False,True,True,0
350,370,120,100,32,-230,-270,354.682957019364,True,False,True,True,0
350,360,120,100,32,-230,-260,347.1310991541956,True,False,True,True,0
350,350,120,100,32,-230,-250,339.70575502926056,True,False,True,True,0
350,340,120,100,32,-230,-240,332.41540277189324,True,False,True,True,0
350,330,120,100,32,-230,-230,325.2691193458119,True,False,True,True,0
350,320,120,100,32,-230,-220,318.27660925679095,True,False,True,True,0
350,310,120,100,32,-230,-210,311.44823004794875,True,False,True,True,0
350,300,120,100,32,-230,-200,304.7950130825634,True,False,True,True,0
350,290,120,100,32,-230,-190,298.328677803526,True,False,True,True,0
350,280,120,100,32,-230,-180,292.0616373302047,True,False,True,True,0
350,270,120,100,32,-230,-170,286.0069929215018,True,False,True,True,0
350,260,120,100,32,-230,-160,280.178514522438,True,False,True,True,0
350,250,120,100,32,-230,-150,274.5906043549196,True,False,True,True,0
350,240,120,100,32,-230,-140,269.2582403567252,True,False,True,True,0
350,230,120,100,32,-230,-130,264.1968962724581,True,False,True,True,0
350,220,120,100,32,-230,-120,259.42243542145695,True,False,True,True,0
350,210,120,100,32,-230,-110,254.95097567963924,True,False,True,True,0
350,200,120,100,32,-230,-100,250.79872407968904,True,False,True,True,0
350,190,120,100,32,-230,-90,246.9817807045694,True,False,True,True,0
350,180,120,100,32,-230,-80,243.51591323771842,True,False,True,True,0
350,170,120,100,32,-230,-70,240.41630560342617,True,False,True,True,0
350,160,120,100,32,-230,-60,237.69728648009425,True,False,True,True,0
350,150,120,100,32,-230,-50,235.3720459187964,True,False,True,True,0
350,140,120,100,32,-230,-40,233.45235059857504,True,False,True,True,0
350,130,120,100,32,-230,-30,231.94827009486403,True,False,True,True,0
350,120,120,100,32,-230,-20,230.8679276123039,True,False,True,True,0
350,110,120,100,32,-230,-10,230.21728866442677,True,False,True,True,0
350,100,120,100,32,-230,0,230.0,True,False,True,True,0
340,100,120,100,32,-220,0,220.0,True,True,True,False,2
330,100,120,100,32,-210,0,210.0,True,True,True,False,2
320,100,120,100,32,-200,0,200.0,True,True,True,False,2
310,100,120,100,32,-190,0,190.0,True,True,True,False,2
300,100,120,100,32,-180,0,180.0,True,True,True,False,2
290,100,120,100,32,-170,0,170.0,True,True,True,False,2
280,100,120,100,32,-160,0,160.0,True,True,True,False,2
270,100,120,100,32,-150,0,150.0,True,True,True,False,2
260,100,120,100,32,-140,0,140.0,True,True,True,False,2
250,100,120,100,32,-130,0,130.0,True,True,True,False,2
240,100,120,100,32,-120,0,120.0,True,True,True,False,2
230,100,120,100,32,-110,0,110.0,True,True,True,False,2
220,100,120,100,32,-100,0,100.0,True,True,True,False,2
210,100,120,100,32,-90,0,90.0,True,True,True,False,2
200,100,120,100,32,-80,0,80.0,True,True,True,False,2
190,100,120,100,32,-70,0,70.0,True,True,True,False,2
180,100,120,100,32,-60,0,60.0,True,True,True,False,2
170,100,120,100,32,-50,0,50.0,True,True,True,False,2
160,100,120,100,32,-40,0,40.0,True,True,True,False,2
150,100,120,100,32,-30,0,30.0,True,True,True,False,2
140,100,120,100,32,-20,0,20.0,True,True,True,False,2
130,100,120,100,32,-10,0,10.0,True,True,True,False,2
120,100,360,260,33,240,160,288.44410203711914,True,True,True,False,2
120,110,360,260,33,240,150,283.0194339616981,False,True,True,True,1
120,120,360,260,33,240,140,277.8488797889961,False,True,True,True,1
120,130,360,260,33,240,130,272.9468812791236,False,True,True,True,1
120,140,360,260,33,240,120,268.32815729997475,False,True,True,True,1
120,150,360,260,33,240,110,264.0075756488817,False,True,True,True,1
120,160,360,260,33,240,100,260.0,False,True,True,True,1
120,170,360,260,33,240,90,256.3201123595259,False,True,True,True,1
120,180,360,260,33,240,80,252.98221281347034,False,True,True,True,1
120,190,360,260,33,240,70,250.0,False,True,True,True,1
120,200,360,260,33,240,60,247.38633753705963,False,True,True,True,1
120,210,360,260,33,240,50,245.15301344262525,False,True,True,True,1
120,220,360,260,33,240,40,243.3105012119288,False,True,True,True,1
120,230,360,260,33,240,30,241.8677324489565,False,True,True,True,1
120,240,360,260,33,240,20,240.8318915758459,False,True,True,True,1
120,250,360,260,33,240,10,240.20824298928628,False,True,True,True,1
120,260,360,260,33,240,0,240.0,False,True,True,True,1
130,260,360,260,33,230,0,230.0,True,True,False,True,3
140,260,360,260,33,220,0,220.0,True,True,False,True,3
150,260,360,260,33,210,0,210.0,True,True,False,True,3
160,260,360,260,33,200,0,200.0,True,True,False,True,3
170,260,360,260,33,190,0,190.0,True,True,False,True,3
180,260,360,260,33,180,0,180.0,True,True,False,True,3
190,260,360,260,33,170,0,170.0,True,True,False,True,3
200,260,360,260,33,160,0,160.0,True,True,False,True,3
210,260,360,260,33,150,0,150.0,True,True,False,True,3
220,260,360,260,33,140,0,140.0,True,True,False,True,3
230,260,360,260,33,130,0,130.0,True,True,False,True,3
240,260,360,260,33,120,0,120.0,True,True,False,True,3
250,260,360,260,33,110,0,110.0,True,True,False,True,3
260,260,360,260,33,100,0,100.0,True,True,False,True,3
270,260,360,260,33,90,0,90.0,True,True,False,True,3
280,260,360,260,33,80,0,80.0,True,True,False,True,3
290,260,360,260,33,70,0,70.0,True,True,False,True,3
300,260,360,260,33,60,0,60.0,True,True,False,True,3
310,260,360,260,33,50,0,50.0,True,True,False,True,3
320,260,360,260,33,40,0,40.0,True,True,False,True,3
330,260,360,260,33,30,0,30.0,True,True,False,True,3
340,260,360,260,33,20,0,20.0,True,True,False,True,3
350,260,360,260,33,10,0,10.0,True,True,False,True,3
360,260,210,200,34,-150,-60,161.55494421403512,True,True,False,True,3
360,250,210,200,34,-150,-50,158.11388300841898,True,False,True,True,0
360,240,210,200,34,-150,-40,155.24174696260025,True,False,True,True,0
360,230,210,200,34,-150,-30,152.97058540778355,True,False,True,True,0
360,220,210,200,34,-150,-20,151.32745950421557,True,False,True,True,0
360,210,210,200,34,-150,-10,150.33296378372907,True,False,True,True,0
360,200,210,200,34,-150,0,150.0,True,False,True,True,0
350,200,210,200,34,-140,0,140.0,True,True,True,False,2
340,200,210,200,34,-130,0,130.0,True,True,True,False,2
330,200,210,200,34,-120,0,120.0,True,True,True,False,2
320,200,210,200,34,-110,0,110.0,True,True,True,False,2
310,200,210,200,34,-100,0,100.0,True,True,True,False,2
300,200,210,200,34,-90,0,90.0,True,True,True,False,2
290,200,210,200,34,-80,0,80.0,True,True,True,False,2
280,200,210,200,34,-70,0,70.0,True,True,True,False,2
270,200,210,200,34,-60,0,60.0,True,True,True,False,2
260,200,210,200,34,-50,0,50.0,True,True,True,False,2
250,200,210,200,34,-40,0,40.0,True,True,True,False,2
240,200,210,200,34,-30,0,30.0,True,True,True,False,2
230,200,210,200,34,-20,0,20.0,True,True,True,False,2
220,200,210,200,34,-10,0,10.0,True,True,True,False,2
210,200,460,210,35,250,10,250.19992006393608,True,True,True,False,2
210,190,460,210,35,250,20,250.79872407968904,True,False,True,True,0
220,190,460,210,35,240,20,240.8318915758459,True,False,False,True,3
230,190,460,210,35,230,20,230.8679276123039,True,False,False,True,3
240,190,460,210,35,220,20,220.90722034374522,True,False,False,True,3
250,190,460,210,35,210,20,210.95023109728987,True,False,False,True,3
260,190,460,210,35,200,20,200.9975124224178,True,False,False,True,3
270,190,460,210,35,190,20,191.049731745428,True,False,False,True,3
280,190,460,210,35,180,20,181.10770276274835,True,False,False,True,3
290,190,460,210,35,170,20,171.1724276862369,True,False,False,True,3
300,190,460,210,35,160,20,161.24515496597098,True,False,False,True,3
310,190,460,210,35,150,20,151.32745950421557,True,False,False,True,3
320,190,460,210,35,140,20,141.4213562373095,True,False,False,True,3
330,190,460,210,35,130,20,131.52946437965906,True,False,False,True,3
340,190,460,210,35,120,20,121.6552506059644,True,False,False,True,3
350,190,460,210,35,110,20,111.80339887498948,True,False,False,True,3
360,190,460,210,35,100,20,101.9803902718557,True,False,False,True,3
370,190,460,210,35,90,20,92.19544457292888,True,True,False,True,3
370,200,460,210,35,90,10,90.55385138137417,False,True,False,True,1
370,210,460,210,35,90,0,90.0,False,True,True,True,1
380,210,460,210,35,80,0,80.0,True,True,False,True,3
390,210,460,210,35,70,0,70.0,True,True,False,True,3
400,210,460,210,35,60,0,60.0,True,True,False,True,3
410,210,460,210,35,50,0,50.0,True,True,False,True,3
420,210,460,210,35,40,0,40.0,True,True,False,True,3
430,210,460,210,35,30,0,30.0,True,True,False,True,3
440,210,460,210,35,20,0,20.0,True,True,False,True,3
450,210,460,210,35,10,0,10.0,True,True,False,True,3
460,210,170,220,36,-290,10,290.17236257093816,True,True,False,True,3
460,220,170,220,36,-290,0,290.0,False,True,True,True,1
450,220,170,220,36,-280,0,280.0,False,True,True,False,2
440,220,170,220,36,-270,0,270.0,False,True,True,False,2
430,220,170,220,36,-260,0,260.0,False,True,True,False,2
420,220,170,220,36,-250,0,250.0,False,True,True,False,2
410,220,170,220,36,-240,0,240.0,False,True,True,False,2
400,220,170,220,36,-230,0,230.0,False,True,True,False,2
390,220,170,220,36,-220,0,220.0,False,True,True,False,2
380,220,170,220,36,-210,0,210.0,False,True,True,False,2
370,220,170,220,36,-200,0,200.0,False,True,True,False,2
360,220,170,220,36,-190,0,190.0,True,True,True,False,2
350,220,170,220,36,-180,0,180.0,True,True,True,False,2
340,220,170,220,36,-170,0,170.0,True,True,True,False,2
330,220,170,220,36,-160,0,160.0,True,True,True,False,2
320,220,170,220,36,-150,0,150.0,True,True,True,False,2
310,220,170,220,36,-140,0,140.0,True,True,True,False,2
300,220,170,220,36,-130,0,130.0,True,True,True,False,2
290,220,170,220,36,-120,0,120.0,True,True,True,False,2
280,220,170,220,36,-110,0,110.0,True,True,True,False,2
270,220,170,220,36,-100,0,100.0,True,True,True,False,2
260,220,170,220,36,-90,0,90.0,True,True,True,False,2
250,220,170,220,36,-80,0,80.0,True,True,True,False,2
240,220,170,220,36,-70,0,70.0,True,True,True,False,2
230,220,170,220,36,-60,0,60.0,True,True,True,False,2
220,220,170,220,36,-50,0,50.0,True,True,True,False,2
210,220,170,220,36,-40,0,40.0,True,True,True,False,2
200,220,170,220,36,-30,0,30.0,True,True,True,False,2
190,220,170,220,36,-20,0,20.0,True,True,True,False,2
180,220,170,220,36,-10,0,10.0,True,True,True,False,2
170,220,470,190,37,300,-30,301.4962686336267,True,True,True,False,2
170,210,470,190,37,300,-20,300.66592756745814,True,False,True,True,0
170,200,470,190,37,300,-10,300.1666203960727,True,False,True,True,0
170,190,470,190,37,300,0,300.0,True,False,True,True,0
180,190,470,190,37,290,0,290.0,True,True,False,True,3
190,190,470,190,37,280,0,280.0,True,True,False,True,3
200,190,470,190,37,270,0,270.0,True,True,False,True,3
210,190,470,190,37,260,0,260.0,True,True,False,True,3
220,190,470,190,37,250,0,250.0,True,True,False,True,3
230,190,470,190,37,240,0,240.0,True,True,False,True,3
240,190,470,190,37,230,0,230.0,True,True,False,True,3
250,190,470,190,37,220,0,220.0,True,True,False,True,3
260,190,470,190,37,210,0,210.0,True,True,False,True,3
270,190,470,190,37,200,0,200.0,True,True,False,True,3
280,190,470,190,37,190,0,190.0,True,True,False,True,3
290,190,470,190,37,180,0,180.0,True,True,False,True,3
300,190,470,190,37,170,0,170.0,True,True,False,True,3
310,190,470,190,37,160,0,160.0,True,True,False,True,3
320,190,470,190,37,150,0,150.0,True,True,False,True,3
330,190,470,190,37,140,0,140.0,True,True,False,True,3
340,190,470,190,37,130,0,130.0,True,True,False,True,3
350,190,470,190,37,120,0,120.0,True,True,False,True,3
360,190,470,190,37,110,0,110.0,True,True,False,True,3
370,190,470,190,37,100,0,100.0,True,True,False,True,3
380,190,470,190,37,90,0,90.0,True,True,False,True,3
390,190,470,190,37,80,0,80.0,True,True,False,True,3
400,190,470,190,37,70,0,70.0,True,True,False,True,3
410,190,470,190,37,60,0,60.0,True,True,False,True,3
420,190,470,190,37,50,0,50.0,True,True,False,True,3
430,190,470,190,37,40,0,40.0,True,True,False,True,3
440,190,470,190,37,30,0,30.0,True,True,False,True,3
450,190,470,190,37,20,0,20.0,True,True,False,True,3
460,190,470,190,37,10,0,10.0,True,True,False,True,3
470,190,200,20,38,-270,-170,319.06112267087633,True,True,False,False,3
470,180,200,20,38,-270,-160,313.8470965295043,True,False,True,False,0
470,170,200,20,38,-270,-150,308.86890422961,True,False,True,False,0
470,160,200,20,38,-270,-140,304.138126514911,True,False,True,False,0
470,150,200,20,38,-270,-130,299.66648127543397,True,False,True,False,0
470,140,200,20,38,-270,-120,295.4657340538831,True,False,True,False,0
470,130,200,20,38,-270,-110,291.547594742265,True,False,True,False,0
470,120,200,20,38,-270,-100,287.92360097775935,True,False,True,False,0
470,110,200,20,38,-270,-90,284.60498941515414,True,False,True,False,0
470,100,200,20,38,-270,-80,281.60255680657446,True,False,True,False,0
470,90,200,20,38,-270,-70,278.9265136196271,True,False,True,False,0
470,80,200,20,38,-270,-60,276.5863337187866,True,False,True,False,0
470,70,200,20,38,-270,-50,274.5906043549196,True,False,True,False,0
470,60,200,20,38,-270,-40,272.9468812791236,True,False,True,False,0
470,50,200,20,38,-270,-30,271.6615541441225,True,False,True,False,0
470,40,200,20,38,-270,-20,270.7397274136177,True,False,True,False,0
470,30,200,20,38,-270,-10,270.1851217221259,True,False,True,False,0
470,20,200,20,38,-270,0,270.0,True,False,True,False,0
460,20,200,20,38,-260,0,260.0,True,True,True,False,2
450,20,200,20,38,-250,0,250.0,True,True,True,False,2
440,20,200,20,38,-240,0,240.0,True,True,True,False,2
430,20,200,20,38,-230,0,230.0,True,True,True,False,2
420,20,200,20,38,-220,0,220.0,True,True,True,False,2
410,20,200,20,38,-210,0,210.0,True,True,True,False,2
400,20,200,20,38,-200,0,200.0,True,True,True,False,2
390,20,200,20,38,-190,0,190.0,True,True,True,False,2
380,20,200,20,38,-180,0,180.0,True,True,True,False,2
370,20,200,20,38,-170,0,170.0,True,True,True,False,2
360,20,200,20,38,-160,0,160.0,True,True,True,False,2
350,20,200,20,38,-150,0,150.0,True,True,True,False,2
340,20,200,20,38,-140,0,140.0,True,True,True,False,2
330,20,200,20,38,-130,0,130.0,True,True,True,False,2
320,20,200,20,38,-120,0,120.0,True,True,True,False,2
310,20,200,20,38,-110,0,110.0,True,True,True,False,2
300,20,200,20,38,-100,0,100.0,True,True,True,False,2
290,20,200,20,38,-90,0,90.0,True,True,True,False,2
280,20,200,20,38,-80,0,80.0,True,True,True,False,2
270,20,200,20,38,-70,0,70.0,True,True,True,False,2
260,20,200,20,38,-60,0,60.0,True,True,True,False,2
250,20,200,20,38,-50,0,50.0,True,True,True,False,2
240,20,200,20,38,-40,0,40.0,True,True,True,False,2
230,20,200,20,38,-30,0,30.0,True,True,True,False,2
220,20,200,20,38,-20,0,20.0,True,True,True,False,2
210,20,200,20,38,-10,0,10.0,True,True,True,False,2
200,20,210,320,39,10,300,300.1666203960727,True,True,True,False,2
200,30,210,320,39,10,290,290.17236257093816,False,True,True,True,1
200,40,210,320,39,10,280,280.178514522438,False,True,True,True,1
200,50,210,320,39,10,270,270.1851217221259,False,True,True,True,1
200,60,210,320,39,10,260,260.1922366251537,False,True,True,True,1
200,70,210,320,39,10,250,250.19992006393608,False,True,True,True,1
200,80,210,320,39,10,240,240.20824298928628,False,True,True,True,1
200,90,210,320,39,10,230,230.21728866442677,False,True,True,True,1
200,100,210,320,39,10,220,220.22715545545242,False,True,True,True,1
200,110,210,320,39,10,210,210.23796041628637,False,True,True,True,1
200,120,210,320,39,10,200,200.24984394500785,False,True,True,True,1
200,130,210,320,39,10,190,190.26297590440447,False,True,True,True,1
200,140,210,320,39,10,180,180.27756377319946,False,True,True,True,1
200,150,210,320,39,10,170,170.29386365926402,False,True,True,True,1
200,160,210,320,39,10,160,160.31219541881399,False,True,True,True,1
200,170,210,320,39,10,150,150.33296378372907,False,True,True,True,1
200,180,210,320,39,10,140,140.356688476182,False,True,True,True,1
200,190,210,320,39,10,130,130.38404810405297,False,True,True,True,1
200,200,210,320,39,10,120,120.41594578792295,False,True,True,True,1
200,210,210,320,39,10,110,110.45361017187261,False,True,True,True,1
200,220,210,320,39,10,100,100.4987562112089,False,True,True,True,1
200,230,210,320,39,10,90,90.55385138137417,False,True,True,True,1
200,240,210,320,39,10,80,80.62257748298549,False,True,True,True,1
200,250,210,320,39,10,70,70.71067811865476,False,True,True,True,1
200,260,210,320,39,10,60,60.8276253029822,False,True,True,True,1
200,270,210,320,39,10,50,50.99019513592785,False,True,True,True,1
200,280,210,320,39,10,40,41.23105625617661,False,True,True,True,1
200,290,210,320,39,10,30,31.622776601683793,False,True,True,True,1
200,300,210,320,39,10,20,22.360679774997898,False,True,True,True,1
200,310,210,320,39,10,10,14.142135623730951,False,True,True,True,1
200,320,210,320,39,10,0,10.0,False,True,True,True,1
210,320,210,70,40,0,-250,250.0,True,True,False,True,3
210,310,210,70,40,0,-240,240.0,True,False,False,True,0
210,300,210,70,40,0,-230,230.0,True,False,False,True,0
210,290,210,70,40,0,-220,220.0,True,False,False,True,0
210,280,210,70,40,0,-210,210.0,True,False,False,True,0
210,270,210,70,40,0,-200,200.0,True,False,False,True,0
210,260,210,70,40,0,-190,190.0,True,False,False,True,0
210,250,210,70,40,0,-180,180.0,True,False,False,True,0
210,240,210,70,40,0,-170,170.0,True,False,False,True,0
210,230,210,70,40,0,-160,160.0,True,False,False,True,0
210,220,210,70,40,0,-150,150.0,True,False,False,True,0
210,210,210,70,40,0,-140,140.0,True,False,False,True,0
210,200,210,70,40,0,-130,130.0,True,False,False,True,0
210,190,210,70,40,0,-120,120.0,True,False,False,True,0
210,180,210,70,40,0,-110,110.0,True,False,False,True,0
210,170,210,70,40,0,-100,100.0,True,False,False,True,0
210,160,210,70,40,0,-90,90.0,True,False,False,True,0
210,150,210,70,40,0,-80,80.0,True,False,False,True,0
210,140,210,70,40,0,-70,70.0,True,False,False,True,0
210,130,210,70,40,0,-60,60.0,True,False,True,True,0
210,120,210,70,40,0,-50,50.0,True,False,True,True,0
210,110,210,70,40,0,-40,40.0,True,False,True,True,0
210,100,210,70,40,0,-30,30.0,True,False,True,True,0
210,90,210,70,40,0,-20,20.0,True,False,True,True,0
210,80,210,70,40,0,-10,10.0,True,False,True,True,0
210,70,210,90,41,0,20,20.0,True,False,True,True,0
220,70,210,90,41,-10,20,22.360679774997898,True,True,False,True,3
220,80,210,90,41,-10,10,14.142135623730951,False,True,False,True,1
230,80,210,90,41,-20,10,22.360679774997898,True,True,False,True,3
230,90,210,90,41,-20,0,20.0,False,True,True,True,1
240,90,210,90,41,-30,0,30.0,True,True,False,True,3
240,100,210,90,41,-30,-10,31.622776601683793,False,True,True,True,1
250,100,210,90,41,-40,-10,41.23105625617661,True,True,False,True,3
250,110,210,90,41,-40,-20,44.721359549995796,False,True,True,True,1
260,110,210,90,41,-50,-20,53.85164807134504,True,True,False,True,3
260,120,210,90,41,-50,-30,58.309518948453004,False,True,True,True,1
270,120,210,90,41,-60,-30,67.08203932499369,True,True,False,True,3
270,130,210,90,41,-60,-40,72.11102550927978,False,True,True,True,1
280,130,210,90,41,-70,-40,80.62257748298549,True,True,False,True,3
280,140,210,90,41,-70,-50,86.02325267042627,False,True,True,True,1
290,140,210,90,41,-80,-50,94.33981132056604,True,True,False,True,3
290,150,210,90,41,-80,-60,100.0,False,True,True,True,1
300,150,210,90,41,-90,-60,108.16653826391968,True,True,False,True,3
300,160,210,90,41,-90,-70,114.0175425099138,False,True,True,True,1
310,160,210,90,41,-100,-70,122.06555615733703,True,True,False,True,3
310,170,210,90,41,-100,-80,128.06248474865697,False,True,True,True,1
310,180,210,90,41,-100,-90,134.5362404707371,False,True,True,True,1
310,190,210,90,41,-100,-100,141.4213562373095,False,True,True,True,1
310,200,210,90,41,-100,-110,148.66068747318505,False,True,True,True,1
310,210,210,90,41,-100,-120,156.20499351813308,False,True,True,True,1
310,220,210,90,41,-100,-130,164.01219466856725,False,True,True,True,1
300,220,210,90,41,-90,-130,158.11388300841898,True,True,True,False,2
300,230,210,90,41,-90,-140,166.43316977093238,False,True,True,True,1
290,230,210,90,41,-80,-140,161.24515496597098,True,True,True,False,2
290,240,210,90,41,-80,-150,170.0,False,True,True,True,1
280,240,210,90,41,-70,-150,165.5294535724685,True,True,True,False,2
280,250,210,90,41,-70,-160,174.64249196572982,False,True,True,True,1
270,250,210,90,41,-60,-160,170.88007490635061,True,True,True,False,2
270,260,210,90,41,-60,-170,180.27756377319946,False,True,True,True,1
260,260,210,90,41,-50,-170,177.2004514666935,True,True,True,False,2
260,250,210,90,41,-50,-160,167.6305461424021,True,False,True,False,0
250,250,210,90,41,-40,-160,164.92422502470643,True,True,True,False,2
250,240,210,90,41,-40,-150,155.24174696260025,True,False,True,True,0
240,240,210,90,41,-30,-150,152.97058540778355,True,True,True,False,2
240,230,210,90,41,-30,-140,143.17821063276352,True,False,True,True,0
240,220,210,90,41,-30,-130,133.41664064126334,True,False,True,True,0
240,210,210,90,41,-30,-120,123.69316876852982,True,False,True,True,0
240,200,210,90,41,-30,-110,114.0175425099138,True,False,True,True,0
240,190,210,90,41,-30,-100,104.4030650891055,True,False,True,True,0
240,180,210,90,41,-30,-90,94.86832980505137,True,False,True,True,0
240,170,210,90,41,-30,-80,85.44003745317531,True,False,True,True,0
240,160,210,90,41,-30,-70,76.15773105863909,True,False,True,True,0
240,150,210,90,41,-30,-60,67.08203932499369,True,False,True,True,0
240,140,210,90,41,-30,-50,58.309518948453004,True,False,True,True,0
240,130,210,90,41,-30,-40,50.0,True,False,True,True,0
240,120,210,90,41,-30,-30,42.42640687119285,True,False,True,True,0
240,110,210,90,41,-30,-20,36.05551275463989,True,False,True,True,0
240,100,210,90,41,-30,-10,31.622776601683793,True,False,True,True,0
240,90,210,90,41,-30,0,30.0,True,False,True,True,0
230,90,210,90,41,-20,0,20.0,True,True,True,False,2
220,90,210,90,41,-10,0,10.0,True,True,True,False,2
210,90,170,460,42,-40,370,372.1558813185679,True,True,True,False,2
210,100,170,460,42,-40,360,362.2154055254967,False,True,True,True,1
210,110,170,460,42,-40,350,352.27829907617075,False,True,True,True,1
210,120,170,460,42,-40,340,342.3448553724738,False,True,True,True,1
210,130,170,460,42,-40,330,332.41540277189324,False,True,True,True,1
210,140,170,460,42,-40,320,322.49030993194197,False,True,True,True,1
210,150,170,460,42,-40,310,312.5699921617557,False,True,True,True,1
210,160,170,460,42,-40,300,302.65491900843114,False,True,True,True,1
210,170,170,460,42,-40,290,292.7456233660889,False,True,True,True,1
210,180,170,460,42,-40,280,282.842712474619,False,True,True,True,1
210,190,170,460,42,-40,270,272.9468812791236,False,True,True,True,1
210,200,170,460,42,-40,260,263.0589287593181,False,True,True,True,1
210,210,170,460,42,-40,250,253.17977802344325,False,True,True,True,1
210,220,170,460,42,-40,240,243.3105012119288,False,True,True,True,1
210,230,170,460,42,-40,230,233.45235059857504,False,True,True,True,1
210,240,170,460,42,-40,220,223.60679774997897,False,True,True,True,1
210,250,170,460,42,-40,210,213.7755832643195,False,True,True,True,1
210,260,170,460,42,-40,200,203.9607805437114,False,True,True,True,1
210,270,170,460,42,-40,190,194.164878389476,False,True,True,True,1
210,280,170,460,42,-40,180,184.39088914585776,False,True,True,True,1
210,290,170,460,42,-40,170,174.64249196572982,False,True,True,True,1
210,300,170,460,42,-40,160,164.92422502470643,False,True,True,True,1
210,310,170,460,42,-40,150,155.24174696260025,False,True,True,True,1
210,320,170,460,42,-40,140,145.60219778561037,False,True,True,True,1
210,330,170,460,42,-40,130,136.01470508735443,False,True,True,True,1
210,340,170,460,42,-40,120,126.49110640673517,False,True,True,True,1
210,350,170,460,42,-40,110,117.04699910719626,False,True,True,True,1
210,360,170,460,42,-40,100,107.70329614269008,False,True,True,True,1
210,370,170,460,42,-40,90,98.48857801796105,False,True,True,True,1
210,380,170,460,42,-40,80,89.44271909999159,False,True,True,True,1
210,390,170,460,42,-40,70,80.62257748298549,False,True,True,True,1
210,400,170,460,42,-40,60,72.11102550927978,False,True,True,True,1
210,410,170,460,42,-40,50,64.03124237432849,False,True,True,True,1
210,420,170,460,42,-40,40,56.568542494923804,False,True,True,True,1
210,430,170,460,42,-40,30,50.0,False,True,True,True,1
210,440,170,460,42,-40,20,44.721359549995796,False,True,True,True,1
210,450,170,460,42,-40,10,41.23105625617661,False,True,True,True,1
210,460,170,460,42,-40,0,40.0,False,True,True,True,1
200,460,170,460,42,-30,0,30.0,True,True,True,False,2
190,460,170,460,42,-20,0,20.0,True,True,True,False,2
180,460,170,460,42,-10,0,10.0,True,True,True,False,2
170,460,140,450,43,-30,-10,31.622776601683793,True,True,True,False,2
170,450,140,450,43,-30,0,30.0,True,False,True,True,0
160,450,140,450,43,-20,0,20.0,True,True,True,False,2
150,450,140,450,43,-10,0,10.0,True,True,True,False,2
140,450,20,80,44,-120,-370,388.9730067755345,True,True,True,False,2
140,440,20,80,44,-120,-360,379.4733192202055,True,False,True,True,0
140,430,20,80,44,-120,-350,370.0,True,False,True,True,0
140,420,20,80,44,-120,-340,360.5551275463989,True,False,True,True,0
140,410,20,80,44,-120,-330,351.14099732158877,True,False,True,True,0
140,400,20,80,44,-120,-320,341.76014981270123,True,False,True,True,0
140,390,20,80,44,-120,-310,332.41540277189324,True,False,True,True,0
140,380,20,80,44,-120,-300,323.10988842807024,True,False,True,True,0
140,370,20,80,44,-120,-290,313.8470965295043,True,False,True,True,0
140,360,20,80,44,-120,-280,304.63092423455635,True,False,True,True,0
140,350,20,80,44,-120,-270,295.4657340538831,True,False,True,True,0
140,340,20,80,44,-120,-260,286.35642126552705,True,False,True,True,0
140,330,20,80,44,-120,-250,277.308492477241,True,False,True,True,0
140,320,20,80,44,-120,-240,268.32815729997475,True,False,True,True,0
140,310,20,80,44,-120,-230,259.42243542145695,True,False,True,True,0
140,300,20,80,44,-120,-220,250.59928172283335,True,False,True,True,0
140,290,20,80,44,-120,-210,241.8677324489565,True,False,True,True,0
140,280,20,80,44,-120,-200,233.23807579381202,True,False,True,True,0
140,270,20,80,44,-120,-190,224.72205054244233,True,False,True,True,0
140,260,20,80,44,-120,-180,216.33307652783935,True,False,True,True,0
140,250,20,80,44,-120,-170,208.08652046684813,True,False,True,True,0
140,240,20,80,44,-120,-160,200.0,True,False,True,True,0
140,230,20,80,44,-120,-150,192.09372712298546,True,False,True,True,0
140,220,20,80,44,-120,-140,184.39088914585776,True,False,True,True,0
140,210,20,80,44,-120,-130,176.91806012954132,True,False,True,True,0
140,200,20,80,44,-120,-120,169.7056274847714,True,False,True,True,0
140,190,20,80,44,-120,-110,162.78820596099706,True,False,True,True,0
140,180,20,80,44,-120,-100,156.20499351813308,True,False,True,True,0
140,170,20,80,44,-120,-90,150.0,True,False,True,True,0
140,160,20,80,44,-120,-80,144.22205101855957,True,False,True,True,0
140,150,20,80,44,-120,-70,138.92443989449805,True,False,True,True,0
140,140,20,80,44,-120,-60,134.16407864998737,True,False,True,True,0
140,130,20,80,44,-120,-50,130.0,True,False,True,True,0
140,120,20,80,44,-120,-40,126.49110640673517,True,False,True,True,0
140,110,20,80,44,-120,-30,123.69316876852982,True,False,True,True,0
